HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,%of_Population_Below_100%_Poverty,Longitude,Latitude
Catchment Area Ccs 3A,7467202546,High Needs Geographic HPSA,Mental Health,17,SD,Designated,12/01/2017,,,Geographic Population,15.4,,
Custer County,7467414089,High Needs Geographic HPSA,Mental Health,13,SD,Designated,10/26/2017,,,Geographic Population,10,,
Day County,7466553098,High Needs Geographic HPSA,Mental Health,15,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,22.4,,
Edmunds County,7465694041,High Needs Geographic HPSA,Mental Health,12,SD,Withdrawn,12/01/2017,07/02/2018,,Geographic Population,11.7,,
Faulk County,7465930082,High Needs Geographic HPSA,Mental Health,11,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,14.2,,
Marshall County,7464145973,High Needs Geographic HPSA,Mental Health,14,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,15.1,,
McPherson County,7463429163,High Needs Geographic HPSA,Mental Health,12,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,21.3,,
Mental Health Catchment Area 5A,7469891131,High Needs Geographic HPSA,Mental Health,17,SD,Designated,10/27/2017,,,Geographic Population,11.8,,
Potter County,7463908058,High Needs Geographic HPSA,Mental Health,10,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,12.3,,
Shannon/Bennett/Jackson County,7468976207,High Needs Geographic HPSA,Mental Health,20,SD,Designated,12/01/2017,,,Geographic Population,46.5,,
Spink County,7469377253,High Needs Geographic HPSA,Mental Health,14,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,11.9,,
Walworth County,7466673809,High Needs Geographic HPSA,Mental Health,13,SD,Withdrawn,10/27/2017,07/02/2018,,Geographic Population,11.2,,
Mental Health Catchment Area 25,7479994713,High Needs Geographic HPSA,Mental Health,14,TN,Withdrawn,10/12/1984,11/21/2012,,Geographic Population,,,
Mental Health Catchment Area 9,7476533478,High Needs Geographic HPSA,Mental Health,18,TN,Designated,08/02/1978,,,Geographic Population,21.1,,
Millington,7479994764,High Needs Geographic HPSA,Mental Health,11,TN,Withdrawn,11/18/2005,11/03/2011,,Geographic Population,,,
Northwest Memphis/Frayser,747999477D,High Needs Geographic HPSA,Mental Health,16,TN,Withdrawn,10/28/2010,07/01/2013,,Geographic Population,,,
South Memphis/Whitehaven-Levi,747999477C,High Needs Geographic HPSA,Mental Health,12,TN,Withdrawn,10/28/2010,04/05/2013,,Geographic Population,,,
Angelina County,7488774468,High Needs Geographic HPSA,Mental Health,12,TX,Designated,04/02/2012,,,Geographic Population,19.9,,
Bailey County,7481939317,High Needs Geographic HPSA,Mental Health,15,TX,Designated,03/20/2008,,,Geographic Population,20.8,,
Baylor County,7486256814,High Needs Geographic HPSA,Mental Health,12,TX,Designated,10/27/2003,,,Geographic Population,16.8,,
Bexar County,7488333753,High Needs Geographic HPSA,Mental Health,12,TX,Designated,07/18/2018,,,Geographic Population,17.1,,
Brewster County,748043,High Needs Geographic HPSA,Mental Health,15,TX,Withdrawn,02/11/2008,07/02/2018,,Geographic Population,12.9,,
Briscoe County,7486002748,High Needs Geographic HPSA,Mental Health,13,TX,Designated,03/20/2008,,,Geographic Population,20.4,,
Cameron County,7488267723,High Needs Geographic HPSA,Mental Health,13,TX,Designated,11/14/2008,,,Geographic Population,34.8,,
Camp County,7485710151,High Needs Geographic HPSA,Mental Health,14,TX,Designated,10/28/1994,,,Geographic Population,21.5,,
Cass County,7481523692,High Needs Geographic HPSA,Mental Health,18,TX,Designated,10/28/1994,,,Geographic Population,20.8,,
Castro County,7481812490,High Needs Geographic HPSA,Mental Health,15,TX,Designated,04/10/2008,,,Geographic Population,19.4,,
Cherokee County,7489964439,High Needs Geographic HPSA,Mental Health,16,TX,Designated,10/28/1994,,,Geographic Population,23.2,,
Childress County,7483502355,High Needs Geographic HPSA,Mental Health,14,TX,Designated,10/27/2003,,,Geographic Population,19.6,,
Coke County,7484874751,High Needs Geographic HPSA,Mental Health,11,TX,Designated,10/28/1994,,,Geographic Population,11.9,,
Coleman County,7485348939,High Needs Geographic HPSA,Mental Health,16,TX,Designated,04/10/2008,,,Geographic Population,20.9,,
Comanche County,7485284492,High Needs Geographic HPSA,Mental Health,19,TX,Designated,04/10/2008,,,Geographic Population,25.7,,
Concho County,7489611998,High Needs Geographic HPSA,Mental Health,10,TX,Designated,10/28/1994,,,Geographic Population,13.1,,
Crosby County,7484171353,High Needs Geographic HPSA,Mental Health,15,TX,Designated,12/07/2005,,,Geographic Population,23.7,,
Culberson County,7484834909,High Needs Geographic HPSA,Mental Health,11,TX,Designated,02/11/2008,,,Geographic Population,29.1,,
Dewitt County,7482077784,High Needs Geographic HPSA,Mental Health,17,TX,Designated,05/17/2012,,,Geographic Population,13.6,,
Dimmit County,7485840239,High Needs Geographic HPSA,Mental Health,17,TX,Designated,02/11/2008,,,Geographic Population,20.9,,
East Central,748999480W,High Needs Geographic HPSA,Mental Health,19,TX,Withdrawn,05/01/2002,07/02/2018,,Geographic Population,37.4,,
Eastland County,7485165667,High Needs Geographic HPSA,Mental Health,18,TX,Designated,04/09/2008,,,Geographic Population,20.6,,
El Paso County,748141,High Needs Geographic HPSA,Mental Health,17,TX,Withdrawn,09/16/1986,07/02/2018,,Geographic Population,27.7,,
Erath County,7485163697,High Needs Geographic HPSA,Mental Health,13,TX,Designated,02/12/1990,,,Geographic Population,23.9,,
Falls County,7482774033,High Needs Geographic HPSA,Mental Health,18,TX,Designated,02/11/2008,,,Geographic Population,21.8,,
Floyd County,7481694891,High Needs Geographic HPSA,Mental Health,16,TX,Designated,04/10/2008,,,Geographic Population,22.8,,
Foard County,7484092858,High Needs Geographic HPSA,Mental Health,10,TX,Designated,10/27/2003,,,Geographic Population,6.9,,
Frio County,7486388062,High Needs Geographic HPSA,Mental Health,18,TX,Designated,02/11/2008,,,Geographic Population,21.7,,
Gonzales County,7485917128,High Needs Geographic HPSA,Mental Health,16,TX,Designated,02/11/2008,,,Geographic Population,21.8,,
Hardeman County,7482482386,High Needs Geographic HPSA,Mental Health,13,TX,Designated,10/27/2003,,,Geographic Population,23.8,,
Hidalgo County,7487340031,High Needs Geographic HPSA,Mental Health,19,TX,Designated,11/14/2008,,,Geographic Population,34.5,,
Houston County,7485402671,High Needs Geographic HPSA,Mental Health,18,TX,Designated,06/02/2008,,,Geographic Population,22.5,,
Howard County,748227,High Needs Geographic HPSA,Mental Health,15,TX,Withdrawn,10/28/1994,07/02/2018,,Geographic Population,15.7,,
Hudspeth County,7486791743,High Needs Geographic HPSA,Mental Health,16,TX,Designated,02/11/2008,,,Geographic Population,43.1,,
Jim Hogg County,7483306455,High Needs Geographic HPSA,Mental Health,14,TX,Designated,12/21/2007,,,Geographic Population,15.8,,
La Salle County,7486817971,High Needs Geographic HPSA,Mental Health,16,TX,Designated,02/11/2008,,,Geographic Population,16.4,,
Lampasas County,7481828369,High Needs Geographic HPSA,Mental Health,12,TX,Designated,12/21/2007,,,Geographic Population,14.5,,
Madison County,7488757762,High Needs Geographic HPSA,Mental Health,15,TX,Designated,02/11/2008,,,Geographic Population,23.5,,
Marion County,7488663991,High Needs Geographic HPSA,Mental Health,14,TX,Designated,06/02/2008,,,Geographic Population,23.8,,
Matagorda County,7484088906,High Needs Geographic HPSA,Mental Health,18,TX,Designated,10/28/1994,,,Geographic Population,21.5,,
Maverick County,7489254766,High Needs Geographic HPSA,Mental Health,18,TX,Designated,02/11/2008,,,Geographic Population,29.8,,
McCulloch County,7483018055,High Needs Geographic HPSA,Mental Health,16,TX,Designated,02/11/2008,,,Geographic Population,18.7,,
McMullen County,7486015376,High Needs Geographic HPSA,Mental Health,10,TX,Designated,12/21/2007,,,Geographic Population,16.7,,
Menard County,7482629542,High Needs Geographic HPSA,Mental Health,12,TX,Designated,10/28/1994,,,Geographic Population,16.3,,
Mitchell County,7488960844,High Needs Geographic HPSA,Mental Health,14,TX,Designated,10/28/1994,,,Geographic Population,10.9,,
Motley County,7486076518,High Needs Geographic HPSA,Mental Health,10,TX,Designated,07/17/2008,,,Geographic Population,14.4,,
Nacogdoches County,7482102242,High Needs Geographic HPSA,Mental Health,13,TX,Designated,02/21/2012,,,Geographic Population,24.2,,
Polk County,7483327264,High Needs Geographic HPSA,Mental Health,17,TX,Designated,02/21/2012,,,Geographic Population,18,,
Presidio County,7487754371,High Needs Geographic HPSA,Mental Health,16,TX,Designated,02/11/2008,,,Geographic Population,21.4,,
Ripley Service Area,7483642058,High Needs Geographic HPSA,Mental Health,13,TX,Proposed For Withdrawal,03/02/2012,,,Geographic Population,30.4,,
Robertson County,7482931746,High Needs Geographic HPSA,Mental Health,18,TX,Designated,02/11/2008,,,Geographic Population,18.9,,
Runnels County,7489884900,High Needs Geographic HPSA,Mental Health,17,TX,Designated,10/28/1994,,,Geographic Population,23.7,,
San Antonio South West,7481917878,High Needs Geographic HPSA,Mental Health,9,TX,Proposed For Withdrawal,03/16/2011,,,Geographic Population,31.5,,
San Augustine County,7484182894,High Needs Geographic HPSA,Mental Health,16,TX,Designated,07/17/2008,,,Geographic Population,23.7,,
San Saba County,7489559810,High Needs Geographic HPSA,Mental Health,12,TX,Designated,02/11/2008,,,Geographic Population,14.8,,
South Dallas,74899948M3,High Needs Geographic HPSA,Mental Health,18,TX,Withdrawn,04/07/2010,07/02/2018,,Geographic Population,37.3,,
South West Lubbock Service Area,7484327618,High Needs Geographic HPSA,Mental Health,14,TX,Designated,07/18/2018,,,Geographic Population,20.7,,
Starr County,7482248148,High Needs Geographic HPSA,Mental Health,14,TX,Designated,11/04/2008,,,Geographic Population,38.9,,
Third Ward Service Area,7485405053,High Needs Geographic HPSA,Mental Health,12,TX,Proposed For Withdrawal,03/07/2002,,,Geographic Population,39.3,,
Waller County,7484226314,High Needs Geographic HPSA,Mental Health,15,TX,Designated,07/15/2008,,,Geographic Population,19.3,,
Webb County,748479,High Needs Geographic HPSA,Mental Health,14,TX,Withdrawn,08/28/2008,07/02/2018,,Geographic Population,32,,
West Dallas,7482132665,High Needs Geographic HPSA,Mental Health,9,TX,Designated,06/21/2001,,,Geographic Population,33.9,,
Willacy County,7483645203,High Needs Geographic HPSA,Mental Health,19,TX,Designated,02/12/2008,,,Geographic Population,37.9,,
Zapata County,7486851591,High Needs Geographic HPSA,Mental Health,20,TX,Designated,02/12/2008,,,Geographic Population,36.4,,
Zavala County,7483928755,High Needs Geographic HPSA,Mental Health,18,TX,Designated,02/11/2008,,,Geographic Population,32.3,,
Five County Mental Health Catchment Area (Southwes,7497929915,High Needs Geographic HPSA,Mental Health,15,UT,Designated,04/10/1981,,,Geographic Population,16.7,,
Northeastern Utah County,7492529673,High Needs Geographic HPSA,Mental Health,11,UT,Proposed For Withdrawal,06/15/2017,,,Geographic Population,24.1,,
Northwest Salt Lake County,7492891270,High Needs Geographic HPSA,Mental Health,11,UT,Proposed For Withdrawal,03/30/2017,,,Geographic Population,25.2,,
Salt Lake County,749035,High Needs Geographic HPSA,Mental Health,14,UT,Withdrawn,10/16/2013,06/26/2017,,Geographic Population,,,
Salt Lake County,7494759443,High Needs Geographic HPSA,Mental Health,12,UT,Designated,08/24/2018,,,Geographic Population,11.3,,
San Juan County,7495372283,High Needs Geographic HPSA,Mental Health,19,UT,Designated,11/22/1999,,,Geographic Population,28,,
Summit County,7497863660,High Needs Geographic HPSA,Mental Health,16,UT,Designated,03/22/2001,,,Geographic Population,8.4,,
Tooele County,7498135229,High Needs Geographic HPSA,Mental Health,16,UT,Designated,08/16/1985,,,Geographic Population,8.7,,
Utah County,749049,High Needs Geographic HPSA,Mental Health,16,UT,Withdrawn,01/11/2000,07/02/2018,,Geographic Population,12,,
Alleghany Highlands Service Area,7516269592,High Needs Geographic HPSA,Mental Health,12,VA,Designated,05/19/2011,,,Geographic Population,16.2,,
Craig-Botetourt Counties,7511544554,High Needs Geographic HPSA,Mental Health,12,VA,Designated,08/25/2017,,,Geographic Population,7.6,,
Crossroads Service Area,7519581177,High Needs Geographic HPSA,Mental Health,15,VA,Designated,08/30/1978,,,Geographic Population,19.2,,
Cumberland Mountain Service Area,7517586098,High Needs Geographic HPSA,Mental Health,18,VA,Designated,09/27/1978,,,Geographic Population,20.3,,
Eastern Shore Service Area,7511303297,High Needs Geographic HPSA,Mental Health,12,VA,Designated,01/08/1980,,,Geographic Population,21.4,,
Highlands Service Area,7514304351,High Needs Geographic HPSA,Mental Health,11,VA,Designated,08/09/2007,,,Geographic Population,14,,
Middle Peninsula/Northern Neck Service Area,7516450359,High Needs Geographic HPSA,Mental Health,13,VA,Designated,01/08/1980,,,Geographic Population,10.7,,
Mount Rogers Service Area,7518037274,High Needs Geographic HPSA,Mental Health,10,VA,Designated,10/18/1978,,,Geographic Population,18.2,,
Nelson County,7517743247,High Needs Geographic HPSA,Mental Health,14,VA,Designated,04/24/2012,,,Geographic Population,14,,
New River Valley Mental Health Catchment Area 25,7519995113,High Needs Geographic HPSA,Mental Health,0,VA,Withdrawn,03/07/2001,04/24/2012,,Geographic Population,,,
Planning District I Mental Health Catchment Area,7513341253,High Needs Geographic HPSA,Mental Health,17,VA,Designated,02/05/2001,,,Geographic Population,22.3,,
Shenandoah/Page Counties,7517876956,High Needs Geographic HPSA,Mental Health,11,VA,Designated,04/02/2013,,,Geographic Population,14.3,,
St. Croix Island,7784893094,High Needs Geographic HPSA,Mental Health,19,VI,Designated,08/09/1983,,,Geographic Population,27.8,,
St. Thomas/Water Island District,7785626536,High Needs Geographic HPSA,Mental Health,14,VI,Designated,10/30/2008,,,Geographic Population,21.4,,
Garfield County,7533274974,High Needs Geographic HPSA,Mental Health,10,WA,Designated,06/23/2017,,,Geographic Population,12.4,,
Jefferson County,7535916445,High Needs Geographic HPSA,Mental Health,16,WA,Designated,06/26/2017,,,Geographic Population,12.6,,
Kitsap County,753035,High Needs Geographic HPSA,Mental Health,12,WA,Withdrawn,02/13/2008,07/02/2018,,Geographic Population,8.7,,
Lewis County,7538590249,High Needs Geographic HPSA,Mental Health,17,WA,Designated,09/01/2017,,,Geographic Population,16.8,,
Lincoln County,7536324148,High Needs Geographic HPSA,Mental Health,16,WA,Designated,08/25/2017,,,Geographic Population,13.3,,
Mason County,7532345033,High Needs Geographic HPSA,Mental Health,17,WA,Designated,07/21/2017,,,Geographic Population,17,,
Pend Oreille County,7534343749,High Needs Geographic HPSA,Mental Health,19,WA,Designated,09/15/2017,,,Geographic Population,21.9,,
Adams County,7557774328,High Needs Geographic HPSA,Mental Health,16,WI,Designated,12/19/2002,,,Geographic Population,12.7,,
Ashland/Bayfield/Douglas/Iron/Sawyer/Washburn Counties,7557567183,High Needs Geographic HPSA,Mental Health,17,WI,Designated,10/26/2018,,,Geographic Population,14.5,,
Barron County,7557696075,High Needs Geographic HPSA,Mental Health,17,WI,Designated,09/25/1981,,,Geographic Population,13.3,,
Bayfield County,7553346288,High Needs Geographic HPSA,Mental Health,15,WI,Proposed For Withdrawal,02/10/1982,,,Geographic Population,12.8,,
Beloit,7554036017,High Needs Geographic HPSA,Mental Health,8,WI,Designated,12/31/2018,,,Geographic Population,21.7,,
Buffalo County,7557230139,High Needs Geographic HPSA,Mental Health,15,WI,Designated,10/28/2016,,,Geographic Population,12.1,,
Burnett County,7558617529,High Needs Geographic HPSA,Mental Health,18,WI,Designated,09/25/1981,,,Geographic Population,16.2,,
Central Beloit,7559995548,High Needs Geographic HPSA,Mental Health,17,WI,Withdrawn,03/06/2003,04/09/2014,,Geographic Population,,,
Chippewa County,7557361385,High Needs Geographic HPSA,Mental Health,15,WI,Designated,10/28/2016,,,Geographic Population,10.7,,
Clark County,7558002897,High Needs Geographic HPSA,Mental Health,17,WI,Designated,09/25/1981,,,Geographic Population,16.3,,
Columbia County,7554437043,High Needs Geographic HPSA,Mental Health,15,WI,Designated,12/19/2002,,,Geographic Population,9.1,,
Crawford County,7553176863,High Needs Geographic HPSA,Mental Health,17,WI,Designated,09/20/2018,,,Geographic Population,13.5,,
Crawford County,755023,High Needs Geographic HPSA,Mental Health,17,WI,Withdrawn,12/19/2002,07/02/2018,,Geographic Population,12.2,,
Dodge County,7559890646,High Needs Geographic HPSA,Mental Health,7,WI,Designated,12/18/2006,,,Geographic Population,9.2,,
Door County,7558784254,High Needs Geographic HPSA,Mental Health,13,WI,Designated,05/27/1993,,,Geographic Population,11.6,,
Douglas County,7551713453,High Needs Geographic HPSA,Mental Health,17,WI,Proposed For Withdrawal,02/14/2008,,,Geographic Population,15.5,,
Florence County,7553315277,High Needs Geographic HPSA,Mental Health,12,WI,Designated,05/27/1993,,,Geographic Population,10.4,,
Forest County,7551114694,High Needs Geographic HPSA,Mental Health,14,WI,Designated,12/19/2002,,,Geographic Population,17.8,,
Grant County,7558694095,High Needs Geographic HPSA,Mental Health,18,WI,Designated,09/25/1981,,,Geographic Population,16.6,,
Green Lake County,7553406760,High Needs Geographic HPSA,Mental Health,12,WI,Designated,11/27/2017,,,Geographic Population,12.1,,
