HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
"Pediatric Associates of Pikeville, LLC",621999216S,Rural Health Clinic,Dental Health,8,KY,Designated,12/21/2010,,Pike County,,,-82.52594315,37.46318317
"Pediatric Associates of Pikeville, LLC",12199921HF,Rural Health Clinic,Primary Care,4,KY,Designated,12/21/2010,,Pike County,,,-82.52594315,37.46318317
Primary Care Centers of Eastern Kentucky-Vicco,721999218A,Rural Health Clinic,Mental Health,18,KY,Designated,05/27/2015,,Perry County,,,-83.07650867,37.20600822
Primary Care Centers of Eastern Kentucky-Vicco,6219992181,Rural Health Clinic,Dental Health,7,KY,Designated,05/27/2015,,Perry County,,,-83.07650867,37.20600822
Primary Care Centers of Eastern Kentucky-Vicco,12199921AA,Rural Health Clinic,Primary Care,5,KY,Designated,05/27/2015,,Perry County,,,-83.07650867,37.20600822
Primary Care Centers of Eastern KY-Hazard,7219992173,Rural Health Clinic,Mental Health,13,KY,Designated,10/28/2009,,Perry County,,,-83.19811083,37.25578651
Primary Care Centers of Eastern KY-Hazard,12199921G9,Rural Health Clinic,Primary Care,5,KY,Designated,10/28/2009,,Perry County,,,-83.19811083,37.25578651
Primary Care Centers of Eastern KY-Hazard,6219992166,Rural Health Clinic,Dental Health,16,KY,Designated,10/28/2009,,Perry County,,,-83.19811083,37.25578651
Primary Care Centers of Eastern KY-Hindman,7219992172,Rural Health Clinic,Mental Health,11,KY,Designated,10/28/2009,,Knott County,,,-82.99260961,37.35510452
Primary Care Centers of Eastern KY-Hindman,6219992165,Rural Health Clinic,Dental Health,17,KY,Designated,10/28/2009,,Knott County,,,-82.99260961,37.35510452
Primary Care Centers of Eastern KY-Hindman,12199921G8,Rural Health Clinic,Primary Care,8,KY,Designated,10/28/2009,,Knott County,,,-82.99260961,37.35510452
Primary Care Centers of Eastern KY-Hyden,7219992170,Rural Health Clinic,Mental Health,9,KY,Designated,10/28/2009,,Leslie County,,,-83.37355577,37.16235343
Primary Care Centers of Eastern KY-Hyden,6219992163,Rural Health Clinic,Dental Health,18,KY,Designated,10/28/2009,,Leslie County,,,-83.37355577,37.16235343
Primary Care Centers of Eastern KY-Hyden,12199921G6,Rural Health Clinic,Primary Care,8,KY,Designated,10/28/2009,,Leslie County,,,-83.37355577,37.16235343
Primary Care Centers of Eastern KY-Vicco,7219992171,Rural Health Clinic,Mental Health,12,KY,Designated,10/28/2009,,Perry County,,,-83.06086911,37.2162315
Primary Care Centers of Eastern KY-Vicco,6219992164,Rural Health Clinic,Dental Health,16,KY,Designated,10/28/2009,,Perry County,,,-83.06086911,37.2162315
Primary Care Centers of Eastern KY-Vicco,12199921G7,Rural Health Clinic,Primary Care,9,KY,Designated,10/28/2009,,Perry County,,,-83.06086911,37.2162315
Red Bird Clinic,721999217E,Rural Health Clinic,Mental Health,12,KY,Designated,09/30/2006,,Bell County,,,-83.54847049,36.914388
Red Bird Clinic,621999216G,Rural Health Clinic,Dental Health,6,KY,Designated,09/30/2006,,Bell County,,,-83.54847049,36.914388
Red Bird Clinic,12199921D6,Rural Health Clinic,Primary Care,5,KY,Designated,09/30/2006,,Bell County,,,-83.54847049,36.914388
Saint Joseph Berea Family Medicine,721999217L,Rural Health Clinic,Mental Health,16,KY,Designated,09/09/2010,,Madison County,,,-84.28744292,37.57350224
Saint Joseph Berea Family Medicine,621999216N,Rural Health Clinic,Dental Health,3,KY,Designated,09/09/2010,,Madison County,,,-84.28744292,37.57350224
Saint Joseph Berea Family Medicine,12199921B6,Rural Health Clinic,Primary Care,4,KY,Designated,10/16/2003,,Madison County,,,-84.28744292,37.57350224
Salyersville Medical Center,621999216O,Rural Health Clinic,Dental Health,12,KY,Designated,09/09/2010,,Magoffin County,,,-83.05023787,37.75908468
"Salyersville Medical Center, LLC",721999217R,Rural Health Clinic,Mental Health,17,KY,Designated,12/21/2010,,Magoffin County,,,-83.05023787,37.75908468
Sandy Hook Family Care Center,6219992173,Rural Health Clinic,Dental Health,7,KY,Designated,05/16/2012,,Elliott County,,,-83.09373199,38.103909
Sandy Hook Family Care Center,12199921HO,Rural Health Clinic,Primary Care,12,KY,Designated,05/16/2012,,Elliott County,,,-83.09373199,38.103909
South Fork Medical Clinic PLLC,721999218V,Rural Health Clinic,Mental Health,12,KY,Designated,07/19/2016,,McCreary County,,,-84.47153436,36.73483027
South Fork Medical Clinic PLLC,6219992184,Rural Health Clinic,Dental Health,18,KY,Designated,07/19/2016,,McCreary County,,,-84.47153436,36.73483027
South Fork Medical Clinic PLLC,12199921IC,Rural Health Clinic,Primary Care,9,KY,Designated,07/19/2016,,McCreary County,,,-84.47153436,36.73483027
St. Claire Regional Family Medicine – Olive Hill,721999217G,Rural Health Clinic,Mental Health,8,KY,Designated,09/02/2010,,Carter County,,,-83.18392874,38.29422244
St. Claire Regional Family Medicine – Olive Hill,621999216I,Rural Health Clinic,Dental Health,6,KY,Designated,09/02/2010,,Carter County,,,-83.18392874,38.29422244
St. Claire Regional Family Medicine – Olive Hill,12199921C5,Rural Health Clinic,Primary Care,10,KY,Designated,10/07/2005,,Carter County,,,-83.18392874,38.29422244
St. Claire Regional Family Medicine – Owingsville,721999217D,Rural Health Clinic,Mental Health,12,KY,Designated,09/01/2010,,Bath County,,,-83.76195173,38.13701517
St. Claire Regional Family Medicine – Owingsville,621999216F,Rural Health Clinic,Dental Health,12,KY,Designated,09/01/2010,,Bath County,,,-83.76195173,38.13701517
St. Claire Regional Family Medicine – Owingsville,12199921C6,Rural Health Clinic,Primary Care,4,KY,Designated,10/07/2005,,Bath County,,,-83.76195173,38.13701517
St. Claire Regional Family Medicine - Sandy Hook,621999210E,Rural Health Clinic,Dental Health,7,KY,Designated,07/29/2013,,Elliott County,,,-83.16473721,38.06836737
St. Claire Regional Family Medicine Frenchburg,721999218U,Rural Health Clinic,Mental Health,12,KY,Designated,05/27/2015,,Menifee County,,,-83.61652593,37.95942785
St. Claire Regional Family Medicine Frenchburg,6219992180,Rural Health Clinic,Dental Health,13,KY,Withdrawn,05/27/2015,,Menifee County,,,-83.61652593,37.95942785
St. Claire Regional Family Medicine Frenchburg,12199921HZ,Rural Health Clinic,Primary Care,7,KY,Withdrawn,05/27/2015,,Menifee County,,,-83.61652593,37.95942785
St. Claire Regional Family Medicine-Sandy Hook,121999210F,Rural Health Clinic,Primary Care,12,KY,Designated,07/29/2013,,Elliott County,,,-83.16473721,38.06836737
St. Claire Regional Medicine - Frenchburg,621999210D,Rural Health Clinic,Dental Health,11,KY,Designated,07/29/2013,,Menifee County,,,-83.61652593,37.95942785
St. Claire Regional Medicine - Frenchburg,121999210G,Rural Health Clinic,Primary Care,16,KY,Designated,07/29/2013,,Menifee County,,,-83.61652593,37.95942785
Strauss Family Practice,721999217F,Rural Health Clinic,Mental Health,16,KY,Designated,09/02/2010,,Madison County,,,-84.28597671,37.742913
Strauss Family Practice,621999216H,Rural Health Clinic,Dental Health,2,KY,Designated,09/02/2010,,Madison County,,,-84.28597671,37.742913
Strauss Family Practice,12199921C8,Rural Health Clinic,Primary Care,3,KY,Designated,10/16/2003,,Madison County,,,-84.28597671,37.742913
United Clinics of Kentucky,7219992195,Rural Health Clinic,Mental Health,15,KY,Designated,05/15/2018,,Wolfe County,,,-83.55520979,37.73347618
United Clinics of Kentucky,12199921IP,Rural Health Clinic,Primary Care,14,KY,Designated,05/15/2018,,Wolfe County,,,-83.55520979,37.73347618
United Clinics of Kentucky,6219992191,Rural Health Clinic,Dental Health,19,KY,Designated,05/15/2018,,Wolfe County,,,-83.55520979,37.73347618
United Clinics of Kentucky Beattyville,721999218Z,Rural Health Clinic,Mental Health,13,KY,Designated,12/04/2017,,Lee County,,,-83.69743052,37.58489817
United Clinics of Kentucky Beattyville,12199921IJ,Rural Health Clinic,Primary Care,12,KY,Designated,12/04/2017,,Lee County,,,-83.69743052,37.58489817
Williamsburg Family Medicine,12199921HS,Rural Health Clinic,Primary Care,4,KY,Designated,10/11/2012,,Whitley County,,,-84.15463422,36.74216569
Williamsburg Family Medicine Center,6219992174,Rural Health Clinic,Dental Health,8,KY,Designated,10/11/2012,,Whitley County,,,-84.15463422,36.74216569
Winchester Family Practice,721999217T,Rural Health Clinic,Mental Health,13,KY,Designated,07/21/2011,,Clark County,,,-84.17516019,37.99328998
Winchester Family Practice,621999216Y,Rural Health Clinic,Dental Health,4,KY,Designated,07/21/2011,,Clark County,,,-84.17516019,37.99328998
Winchester Family Practice,12199921HK,Rural Health Clinic,Primary Care,2,KY,Designated,07/21/2011,,Clark County,,,-84.17516019,37.99328998
Chadha Medical Clinic,622999226T,Rural Health Clinic,Dental Health,14,LA,Designated,02/02/2011,,Calcasieu Parish,,,-93.43767033,30.45186333
Chadha Medical Clinic,12299922HA,Rural Health Clinic,Primary Care,6,LA,Designated,02/02/2011,,Calcasieu Parish,,,-93.43767033,30.45186333
Citizens Rural Clinic,12299922D5,Rural Health Clinic,Primary Care,0,LA,Designated,10/23/2003,,Caldwell Parish,,,-92.06921149,32.146935
Delhi Rural Health Clinic,722999223H,Rural Health Clinic,Mental Health,10,LA,Designated,01/06/2011,,Richland Parish,,,-91.49288456,32.45292
Delhi Rural Health Clinic,622999226C,Rural Health Clinic,Dental Health,8,LA,Designated,01/06/2011,,Richland Parish,,,-91.49288456,32.45292
Delhi Rural Health Clinic,12299922D6,Rural Health Clinic,Primary Care,8,LA,Designated,11/12/2003,,Richland Parish,,,-91.49288456,32.45292
"Dr. L P Neumann Jr., Apmc",12299922E7,Rural Health Clinic,Primary Care,0,LA,Designated,01/19/2005,,Madison Parish,,,-91.18568731,32.40422302
Earth Delacambre Community Care Clinic,7229992247,Rural Health Clinic,Mental Health,19,LA,Designated,08/29/2018,,Vermilion Parish,,,-92.04828113,29.96169701
Earth Delacambre Community Care Clinic,622999227E,Rural Health Clinic,Dental Health,5,LA,Designated,08/29/2018,,Vermilion Parish,,,-92.04828113,29.96169701
Earth Delacambre Community Care Clinic,12299922JE,Rural Health Clinic,Primary Care,17,LA,Designated,08/29/2018,,Vermilion Parish,,,-92.04828113,29.96169701
Elton Rural Health Clinic,722999223F,Rural Health Clinic,Mental Health,12,LA,Designated,12/28/2010,,Jefferson Davis Parish,,,-92.69323199,30.48125064
Elton Rural Health Clinic,622999226A,Rural Health Clinic,Dental Health,9,LA,Designated,12/28/2010,,Jefferson Davis Parish,,,-92.69323199,30.48125064
Elton Rural Health Clinic,12299922D8,Rural Health Clinic,Primary Care,4,LA,Designated,11/19/2003,,Jefferson Davis Parish,,,-92.69323199,30.48125064
Eunice Rural Health Clinic,12299922F9,Rural Health Clinic,Primary Care,3,LA,Designated,09/30/2006,,St. Landry Parish,,,-92.43354592,30.48705
Family Medical Clinic,722999223Z,Rural Health Clinic,Mental Health,15,LA,Designated,06/15/2015,,East Carroll Parish,,,-91.17185887,32.80254951
Family Medical Clinic,622999226Z,Rural Health Clinic,Dental Health,19,LA,Designated,06/15/2015,,East Carroll Parish,,,-91.17185887,32.80254951
Family Medical Clinic,12299922IA,Rural Health Clinic,Primary Care,13,LA,Designated,06/15/2015,,East Carroll Parish,,,-91.17185887,32.80254951
Family Practice Clinic,722999223W,Rural Health Clinic,Mental Health,14,LA,Designated,01/07/2015,,East Carroll Parish,,,-91.17187416,32.80980583
Family Practice Clinic,622999226X,Rural Health Clinic,Dental Health,19,LA,Designated,01/07/2015,,East Carroll Parish,,,-91.17187416,32.80980583
Family Practice Clinic,12299922HZ,Rural Health Clinic,Primary Care,15,LA,Designated,01/07/2015,,East Carroll Parish,,,-91.17187416,32.80980583
Franklin Medical Center Rural Health Clinic-Winnsboro,7229992245,Rural Health Clinic,Mental Health,21,LA,Designated,03/19/2018,,Franklin Parish,,,-91.70524407,32.15827635
Franklin Medical Center Rural Health Clinic-Winnsboro,622999227C,Rural Health Clinic,Dental Health,22,LA,Designated,03/19/2018,,Franklin Parish,,,-91.70524407,32.15827635
Franklin Medical Center Rural Health Clinic-Winnsboro,12299922JC,Rural Health Clinic,Primary Care,14,LA,Designated,03/19/2018,,Franklin Parish,,,-91.70524407,32.15827635
Kidkare Multipractice Clinic,12299922E1,Rural Health Clinic,Primary Care,0,LA,Withdrawn,10/28/2003,,Tangipahoa Parish,,,-90.53561149,30.627573
Madison Parish Hospital Rural Health,722999223G,Rural Health Clinic,Mental Health,12,LA,Designated,12/28/2010,,Madison Parish,,,-91.18879081,32.40709615
Madison Parish Hospital Rural Health,622999226B,Rural Health Clinic,Dental Health,17,LA,Designated,12/28/2010,,Madison Parish,,,-91.18879081,32.40709615
Madison Parish Hospital Rural Health,12299922H6,Rural Health Clinic,Primary Care,11,LA,Designated,10/18/2010,,Madison Parish,,,-91.18879081,32.40709615
Minden Family Care Center,12299922E2,Rural Health Clinic,Primary Care,5,LA,Designated,11/19/2003,,Webster Parish,,,-93.26147505,32.62283882
North Webster Medical Clinic,722999223V,Rural Health Clinic,Mental Health,18,LA,Designated,12/31/2014,,Webster Parish,,,-93.45815195,32.95616714
North Webster Medical Clinic,622999226W,Rural Health Clinic,Dental Health,11,LA,Designated,12/31/2014,,Webster Parish,,,-93.45815195,32.95616714
North Webster Medical Clinic,12299922HY,Rural Health Clinic,Primary Care,13,LA,Designated,12/31/2014,,Webster Parish,,,-93.45815195,32.95616714
Northeast Louisana Health Center,722999223P,Rural Health Clinic,Mental Health,16,LA,Designated,12/01/2003,,Richland Parish,,,-91.75809484,32.47253257
Northeast Louisiana Health Center,622999226O,Rural Health Clinic,Dental Health,18,LA,Designated,12/01/2003,,Richland Parish,,,-91.75809484,32.47253257
Northeast Louisiana Health Center,12299922E6,Rural Health Clinic,Primary Care,11,LA,Designated,12/01/2003,,Richland Parish,,,-91.75809484,32.47253257
Oak Grove Medical Clinic,7229992246,Rural Health Clinic,Mental Health,19,LA,Designated,03/23/2018,,West Carroll Parish,,,-91.38278068,32.86106897
Oak Grove Medical Clinic,622999227D,Rural Health Clinic,Dental Health,18,LA,Designated,03/23/2018,,West Carroll Parish,,,-91.38278068,32.86106897
Oak Grove Medical Clinic,12299922JD,Rural Health Clinic,Primary Care,9,LA,Designated,03/23/2018,,West Carroll Parish,,,-91.38278068,32.86106897
Reddy Family Clinic - Donaldsonville,722999220D,Rural Health Clinic,Mental Health,16,LA,Designated,01/21/2004,,Ascension Parish,,,-90.98822878,30.10451118
Reddy Family Clinic - Donaldsonville,622999220F,Rural Health Clinic,Dental Health,11,LA,Designated,01/24/2004,,Ascension Parish,,,-90.98822878,30.10451118
Reddy Family Clinic - Donaldsonville,12299922D7,Rural Health Clinic,Primary Care,12,LA,Designated,01/21/2004,,Ascension Parish,,,-90.98822878,30.10451118
Reddy Family Medical Center-White Castle,12299922E8,Rural Health Clinic,Primary Care,17,LA,Designated,01/21/2004,,Iberville Parish,,,-91.14982298,30.16126273
Reddy Family Medical Clinic Pierre Part,722999223B,Rural Health Clinic,Mental Health,16,LA,Designated,12/28/2010,,Assumption Parish,,,-91.21283652,29.9579994
Reddy Family Medical Clinic Pierre Part,6229992266,Rural Health Clinic,Dental Health,17,LA,Designated,12/28/2010,,Assumption Parish,,,-91.21283652,29.9579994
Reddy Family Medical Clinic Pierre Part,12299922E4,Rural Health Clinic,Primary Care,18,LA,Designated,01/21/2004,,Assumption Parish,,,-91.21283652,29.9579994
Reddy Family Medical Clinic-Napoleonville,6229992267,Rural Health Clinic,Dental Health,17,LA,Designated,12/28/2010,,Assumption Parish,,,-91.02876157,29.94041557
Reddy Family Medical Clinic-Napoleonville,722999223C,Rural Health Clinic,Mental Health,12,LA,Designated,12/28/2010,,Assumption Parish,,,-91.02876157,29.94041557
Reddy Family Medical Clinic-Napoleonville,12299922E3,Rural Health Clinic,Primary Care,18,LA,Designated,01/21/2004,,Assumption Parish,,,-91.02876157,29.94041557
Reddy Family Medical Clinic-Plaquemine,6229992268,Rural Health Clinic,Dental Health,16,LA,Designated,12/28/2010,,Iberville Parish,,,-91.24006284,30.2718951
Reddy Family Medical Clinic-Plaquemine,722999223D,Rural Health Clinic,Mental Health,17,LA,Designated,12/28/2010,,Iberville Parish,,,-91.24006284,30.2718951
Reddy Family Medical Clinic-Plaquemine,12299922E5,Rural Health Clinic,Primary Care,17,LA,Designated,01/21/2004,,Iberville Parish,,,-91.24006284,30.2718951
Reddy Family Medical Clinic-White Castle,722999223E,Rural Health Clinic,Mental Health,17,LA,Designated,12/28/2010,,Iberville Parish,,,-91.14982298,30.16126273
Reddy Family Medical Clinic-White Castle,6229992269,Rural Health Clinic,Dental Health,16,LA,Designated,12/28/2010,,Iberville Parish,,,-91.14982298,30.16126273
Smc Doctors Clinic,722999223X,Rural Health Clinic,Mental Health,18,LA,Designated,12/31/2014,,Webster Parish,,,-93.44566767,33.01139444
Smc Doctors Clinic,622999226Y,Rural Health Clinic,Dental Health,11,LA,Designated,12/31/2014,,Webster Parish,,,-93.44566767,33.01139444
Smc Doctors Clinic,12299922IZ,Rural Health Clinic,Primary Care,13,LA,Designated,12/31/2014,,Webster Parish,,,-93.44566767,33.01139444
Start Community Clinic,7229992241,Rural Health Clinic,Mental Health,19,LA,Designated,12/14/2015,,Richland Parish,,,-91.86068244,32.48637277
Start Community Clinic,6229992252,Rural Health Clinic,Dental Health,19,LA,Designated,12/14/2015,,Richland Parish,,,-91.86068244,32.48637277
Start Community Clinic,12299922IC,Rural Health Clinic,Primary Care,15,LA,Designated,12/14/2015,,Richland Parish,,,-91.86068244,32.48637277
Union General Rural Health Clinic,12299922D9,Rural Health Clinic,Primary Care,0,LA,Withdrawn,11/19/2003,,Union Parish,,,-92.37607999,32.767377
Arthur Jewell Community Health Center,6239992392,Rural Health Clinic,Dental Health,15,ME,Designated,09/30/2003,,Waldo County,,,-69.1231188,44.54675014
Arthur Jewell Community Health Center,7239992343,Rural Health Clinic,Mental Health,13,ME,Designated,09/30/2003,,Waldo County,,,-69.1231188,44.54675014
Arthur Jewell Community Health Center,12399923B5,Rural Health Clinic,Primary Care,8,ME,Designated,09/30/2003,,Waldo County,,,-69.1231188,44.54675014
Boreas Family Medicine,12399923A1,Rural Health Clinic,Primary Care,0,ME,Withdrawn,10/23/2003,,Penobscot County,,,-68.48458099,45.375873
Calais Regional Medical Services,7239992351,Rural Health Clinic,Mental Health,15,ME,Designated,06/04/2009,,Washington County,,,-67.26724325,45.17966979
