HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Bamberg/Calhoun/Orangeburg Counties,6453706352,High Needs Geographic HPSA,Dental Health,13,SC,Designated,08/29/2005,,,Geographic Population,24.3,,
Barnwell County,6455456287,High Needs Geographic HPSA,Dental Health,10,SC,Designated,05/26/2005,,,Geographic Population,28.6,,
Chester County,6456045402,High Needs Geographic HPSA,Dental Health,12,SC,Designated,09/16/2013,,,Geographic Population,25.2,,
Chesterfield County,6454017022,High Needs Geographic HPSA,Dental Health,15,SC,Designated,07/22/2010,,,Geographic Population,26.8,,
Clarendon County,6458460687,High Needs Geographic HPSA,Dental Health,15,SC,Designated,02/08/1979,,,Geographic Population,26.1,,
Colleton County,6455546769,High Needs Geographic HPSA,Dental Health,11,SC,Designated,08/04/1978,,,Geographic Population,21.6,,
Darlington County,6458866322,High Needs Geographic HPSA,Dental Health,15,SC,Designated,09/15/2005,,,Geographic Population,25.1,,
Dillon/Marion Counties,6457395491,High Needs Geographic HPSA,Dental Health,17,SC,Designated,08/14/2000,,,Geographic Population,30.6,,
Edgefield County,6457799385,High Needs Geographic HPSA,Dental Health,8,SC,Designated,08/15/2005,,,Geographic Population,18.1,,
Fairfield County,6457313729,High Needs Geographic HPSA,Dental Health,15,SC,Designated,09/26/2005,,,Geographic Population,24.4,,
Jasper County,6456738497,High Needs Geographic HPSA,Dental Health,13,SC,Designated,06/13/1979,,,Geographic Population,23.5,,
Lee County,6457690155,High Needs Geographic HPSA,Dental Health,16,SC,Designated,02/08/1979,,,Geographic Population,26.3,,
Low Income - Union County,6459994526,High Needs Geographic HPSA,Dental Health,13,SC,Withdrawn,08/14/2000,08/27/2013,,Geographic Population,,,
Marlboro County,6456217080,High Needs Geographic HPSA,Dental Health,18,SC,Designated,09/07/2012,,,Geographic Population,32.1,,
Saluda County,6453184698,High Needs Geographic HPSA,Dental Health,13,SC,Designated,04/13/2017,,,Geographic Population,22.5,,
St. George,645999450C,High Needs Geographic HPSA,Dental Health,12,SC,Withdrawn,10/23/2013,06/26/2017,,Geographic Population,,,
Union County,6453783795,High Needs Geographic HPSA,Dental Health,11,SC,Designated,08/27/2013,,,Geographic Population,19,,
Williamsburg County,6453004919,High Needs Geographic HPSA,Dental Health,18,SC,Designated,02/08/1979,,,Geographic Population,28.8,,
Bennett County,646007,High Needs Geographic HPSA,Dental Health,19,SD,Withdrawn,08/25/1999,07/02/2018,,Geographic Population,38.7,,
Buffalo County,6461333664,High Needs Geographic HPSA,Dental Health,14,SD,Designated,04/28/2016,,,Geographic Population,34,,
Corson County,6463086868,High Needs Geographic HPSA,Dental Health,23,SD,Designated,08/30/1978,,,Geographic Population,44.3,,
Dewey County,6463400687,High Needs Geographic HPSA,Dental Health,21,SD,Designated,08/30/1978,,,Geographic Population,31.7,,
Harding County,6465783502,High Needs Geographic HPSA,Dental Health,9,SD,Designated,08/30/1978,,,Geographic Population,16.9,,
Jackson County,6461406530,High Needs Geographic HPSA,Dental Health,19,SD,Designated,08/30/1978,,,Geographic Population,27.5,,
Lyman County,6465530511,High Needs Geographic HPSA,Dental Health,17,SD,Designated,08/30/1978,,,Geographic Population,18.8,,
McCook,646087,High Needs Geographic HPSA,Dental Health,0,SD,Withdrawn,08/30/1978,03/30/2012,,Geographic Population,,,
Mellette County,6461746099,High Needs Geographic HPSA,Dental Health,16,SD,Designated,08/30/1978,,,Geographic Population,37.8,,
Perkins County,6465606773,High Needs Geographic HPSA,Dental Health,13,SD,Designated,10/28/1992,,,Geographic Population,13.9,,
Shannon County,6467205149,High Needs Geographic HPSA,Dental Health,25,SD,Designated,08/30/1978,,,Geographic Population,52.6,,
Todd County,6468804771,High Needs Geographic HPSA,Dental Health,23,SD,Designated,08/30/1978,,,Geographic Population,46.7,,
Tripp County,646123,High Needs Geographic HPSA,Dental Health,14,SD,Withdrawn,05/09/2012,07/02/2018,,Geographic Population,,,
Ziebach County,6466992301,High Needs Geographic HPSA,Dental Health,21,SD,Designated,12/21/1992,,,Geographic Population,40.2,,
Bordeaux/Inglewood,64799947D5,High Needs Geographic HPSA,Dental Health,15,TN,Withdrawn,02/07/2007,06/26/2017,,Geographic Population,23.6,,
Campbell,647013,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/19/2007,03/08/2012,,Geographic Population,,,
Cocke,647029,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,07/27/1992,03/08/2012,,Geographic Population,,,
Hancock County,6479450903,High Needs Geographic HPSA,Dental Health,20,TN,Designated,10/28/2017,,,Geographic Population,27.8,,
Houston,647083,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,09/24/2003,03/06/2012,,Geographic Population,,,
Humphreys,647085,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,07/29/2008,01/17/2012,,Geographic Population,,,
Lake County,6476615576,High Needs Geographic HPSA,Dental Health,19,TN,Designated,07/27/1992,,,Geographic Population,29.7,,
Lawrence,647099,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,10/23/2007,03/08/2012,,Geographic Population,,,
Lewis,647101,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,08/02/1978,03/08/2012,,Geographic Population,,,
Marion County,647115,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/06/2007,03/08/2012,,Geographic Population,,,
Meigs,647121,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/19/2007,01/19/2012,,Geographic Population,,,
Moore,647127,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/19/2007,03/06/2012,,Geographic Population,,,
Overton,647133,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,12/12/2007,03/08/2012,,Geographic Population,,,
Perry,647135,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,08/02/1978,03/08/2012,,Geographic Population,,,
Smith,647159,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/17/2003,03/06/2012,,Geographic Population,,,
South Nashville/Vine Hill,64799947D4,High Needs Geographic HPSA,Dental Health,11,TN,Withdrawn,02/07/2007,06/26/2017,,Geographic Population,31.8,,
Van Buren,647175,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,12/11/2003,02/21/2012,,Geographic Population,,,
Weakley County,647183,High Needs Geographic HPSA,Dental Health,0,TN,Withdrawn,11/06/2007,03/06/2012,,Geographic Population,,,
Acres Home,6489994874,High Needs Geographic HPSA,Dental Health,8,TX,Withdrawn,04/17/2012,07/02/2018,,Geographic Population,26.2,,
Aldine,64899948G3,High Needs Geographic HPSA,Dental Health,12,TX,Withdrawn,06/13/2006,07/02/2018,,Geographic Population,32.9,,
Angelina County,648005,High Needs Geographic HPSA,Dental Health,9,TX,Withdrawn,01/12/2011,07/02/2018,,Geographic Population,19.9,,
Aransas County,6485387387,High Needs Geographic HPSA,Dental Health,10,TX,Designated,01/25/2011,,,Geographic Population,21.1,,
Archer,648009,High Needs Geographic HPSA,Dental Health,0,TX,Withdrawn,08/25/1992,11/03/2011,,Geographic Population,,,
Bee County,6484283413,High Needs Geographic HPSA,Dental Health,9,TX,Designated,04/12/1979,,,Geographic Population,23.2,,
Briscoe County,6489698934,High Needs Geographic HPSA,Dental Health,12,TX,Designated,08/25/1992,,,Geographic Population,20.4,,
Brooks County,6481209165,High Needs Geographic HPSA,Dental Health,16,TX,Designated,08/25/1992,,,Geographic Population,35.9,,
Brown County,648049,High Needs Geographic HPSA,Dental Health,11,TX,Withdrawn,11/01/2011,07/02/2018,,Geographic Population,19.1,,
Castro County,6482030126,High Needs Geographic HPSA,Dental Health,13,TX,Designated,05/10/1979,,,Geographic Population,19.4,,
Cochran County,6486806088,High Needs Geographic HPSA,Dental Health,14,TX,Designated,06/14/1978,,,Geographic Population,15.9,,
Comanche County,6481875252,High Needs Geographic HPSA,Dental Health,7,TX,Designated,04/24/2006,,,Geographic Population,25.7,,
Crosby County,6482194802,High Needs Geographic HPSA,Dental Health,15,TX,Designated,08/25/1992,,,Geographic Population,23.7,,
Culberson County,6485340922,High Needs Geographic HPSA,Dental Health,15,TX,Designated,08/25/1992,,,Geographic Population,29.1,,
Dawson County,648115,High Needs Geographic HPSA,Dental Health,10,TX,Withdrawn,08/25/1992,07/02/2018,,Geographic Population,18.9,,
De Witt County,6484967279,High Needs Geographic HPSA,Dental Health,5,TX,Designated,08/25/1992,,,Geographic Population,13.6,,
Dickens County,6484778690,High Needs Geographic HPSA,Dental Health,12,TX,Designated,08/25/1992,,,Geographic Population,15.7,,
Dimmit County,648127,High Needs Geographic HPSA,Dental Health,20,TX,Withdrawn,01/23/1990,07/02/2018,,Geographic Population,20.9,,
Donley County,6486096028,High Needs Geographic HPSA,Dental Health,14,TX,Designated,08/25/1992,,,Geographic Population,14.9,,
Duval County,6485993954,High Needs Geographic HPSA,Dental Health,18,TX,Designated,06/14/1978,,,Geographic Population,23.6,,
East Central,6488159028,High Needs Geographic HPSA,Dental Health,8,TX,Designated,05/01/2002,,,Geographic Population,37.4,,
Eastland County,6486353986,High Needs Geographic HPSA,Dental Health,11,TX,Designated,01/23/2001,,,Geographic Population,20.6,,
Edwards County,6487070474,High Needs Geographic HPSA,Dental Health,12,TX,Designated,07/19/1978,,,Geographic Population,15.9,,
Fannin County,6488010384,High Needs Geographic HPSA,Dental Health,5,TX,Designated,12/17/2001,,,Geographic Population,17.7,,
Frio County,6488526327,High Needs Geographic HPSA,Dental Health,11,TX,Designated,07/19/1978,,,Geographic Population,21.7,,
Gonzales County,6484304128,High Needs Geographic HPSA,Dental Health,8,TX,Designated,02/09/2012,,,Geographic Population,21.8,,
Hale County,6488268178,High Needs Geographic HPSA,Dental Health,7,TX,Designated,01/23/2001,,,Geographic Population,24.1,,
Hall County,6484986005,High Needs Geographic HPSA,Dental Health,18,TX,Designated,05/10/1979,,,Geographic Population,24.1,,
Hudspeth County,6482737591,High Needs Geographic HPSA,Dental Health,23,TX,Designated,08/25/1992,,,Geographic Population,43.1,,
Jasper County,648241,High Needs Geographic HPSA,Dental Health,8,TX,Withdrawn,03/19/2012,07/02/2018,,Geographic Population,17.8,,
Jefferson County,648245,High Needs Geographic HPSA,Dental Health,6,TX,Withdrawn,03/30/2012,07/02/2018,,Geographic Population,21.3,,
Jim Hogg County,6489598283,High Needs Geographic HPSA,Dental Health,11,TX,Designated,08/25/1992,,,Geographic Population,15.8,,
Jim Wells County,648249,High Needs Geographic HPSA,Dental Health,12,TX,Withdrawn,08/25/1992,07/02/2018,,Geographic Population,20.4,,
Jones County,6484688435,High Needs Geographic HPSA,Dental Health,12,TX,Designated,09/15/2003,,,Geographic Population,18.4,,
Karnes County,648255,High Needs Geographic HPSA,Dental Health,8,TX,Withdrawn,05/29/2012,07/02/2018,,Geographic Population,23.1,,
Kinney County,6481740243,High Needs Geographic HPSA,Dental Health,19,TX,Designated,07/19/1978,,,Geographic Population,25.3,,
Knox County,6483814212,High Needs Geographic HPSA,Dental Health,13,TX,Designated,08/27/2007,,,Geographic Population,18.3,,
La Salle County,6485410152,High Needs Geographic HPSA,Dental Health,17,TX,Designated,07/19/1978,,,Geographic Population,16.4,,
Lamb County,6489029298,High Needs Geographic HPSA,Dental Health,11,TX,Designated,05/14/2002,,,Geographic Population,23.2,,
Matagorda County,648321,High Needs Geographic HPSA,Dental Health,7,TX,Withdrawn,04/03/2012,07/02/2018,,Geographic Population,21.5,,
Maverick County,6487744572,High Needs Geographic HPSA,Dental Health,19,TX,Designated,07/19/1978,,,Geographic Population,29.8,,
McLennan County,648309,High Needs Geographic HPSA,Dental Health,7,TX,Withdrawn,04/03/2012,07/02/2018,,Geographic Population,21.5,,
Mitchell County,6488945376,High Needs Geographic HPSA,Dental Health,5,TX,Designated,08/25/1992,,,Geographic Population,10.9,,
Motley County,6482689180,High Needs Geographic HPSA,Dental Health,4,TX,Designated,08/25/1992,,,Geographic Population,14.4,,
Newton,648351,High Needs Geographic HPSA,Dental Health,0,TX,Withdrawn,06/12/1978,08/25/2010,,Geographic Population,,,
Pecos County,6485116694,High Needs Geographic HPSA,Dental Health,9,TX,Designated,08/25/1992,,,Geographic Population,15.1,,
Presidio County,6483256341,High Needs Geographic HPSA,Dental Health,19,TX,Designated,08/25/1992,,,Geographic Population,21.4,,
Reeves County,6488891890,High Needs Geographic HPSA,Dental Health,16,TX,Designated,08/25/1992,,,Geographic Population,18.5,,
Robertson County,6481644856,High Needs Geographic HPSA,Dental Health,13,TX,Designated,08/25/1992,,,Geographic Population,18.9,,
San Jacinto County,6487135674,High Needs Geographic HPSA,Dental Health,19,TX,Designated,06/12/1978,,,Geographic Population,20.1,,
Schleicher County,6487426493,High Needs Geographic HPSA,Dental Health,15,TX,Designated,08/25/1992,,,Geographic Population,22.4,,
Settegast Service Area,6482307956,High Needs Geographic HPSA,Dental Health,8,TX,Designated,03/27/2002,,,Geographic Population,33.2,,
Shelby County,648419,High Needs Geographic HPSA,Dental Health,9,TX,Withdrawn,06/12/1978,07/02/2018,,Geographic Population,23.1,,
South Austin,6489994831,High Needs Geographic HPSA,Dental Health,15,TX,Withdrawn,03/17/1995,06/27/2013,,Geographic Population,,,
South Central Service Area,6488749517,High Needs Geographic HPSA,Dental Health,10,TX,Designated,02/28/2002,,,Geographic Population,28.2,,
Southeast El Paso,6481707750,High Needs Geographic HPSA,Dental Health,12,TX,Designated,05/21/1985,,,Geographic Population,35.9,,
Starr County,6482510358,High Needs Geographic HPSA,Dental Health,13,TX,Designated,06/07/1979,,,Geographic Population,38.9,,
Stonewall County,6482434684,High Needs Geographic HPSA,Dental Health,9,TX,Designated,08/25/1992,,,Geographic Population,18.5,,
Terrell County,6481773810,High Needs Geographic HPSA,Dental Health,7,TX,Designated,08/25/1992,,,Geographic Population,16.8,,
Terry County,6487898209,High Needs Geographic HPSA,Dental Health,9,TX,Designated,08/25/1992,,,Geographic Population,12.6,,
Trinity County,6482249040,High Needs Geographic HPSA,Dental Health,15,TX,Designated,06/12/1978,,,Geographic Population,16,,
Uvalde County,648463,High Needs Geographic HPSA,Dental Health,13,TX,Withdrawn,04/03/2012,07/02/2018,,Geographic Population,23.6,,
Val Verde County,648465,High Needs Geographic HPSA,Dental Health,11,TX,Withdrawn,07/19/1978,07/02/2018,,Geographic Population,22.3,,
Ward County,6488854504,High Needs Geographic HPSA,Dental Health,12,TX,Designated,08/25/1992,,,Geographic Population,19.9,,
Webb County,648479,High Needs Geographic HPSA,Dental Health,15,TX,Withdrawn,06/14/1978,07/02/2018,,Geographic Population,32,,
West Dallas/Cliff Hall,6486350827,High Needs Geographic HPSA,Dental Health,8,TX,Designated,05/29/2001,,,Geographic Population,30.6,,
Wharton County,648481,High Needs Geographic HPSA,Dental Health,7,TX,Withdrawn,04/03/2012,07/02/2018,,Geographic Population,18.2,,
Willacy County,6483730356,High Needs Geographic HPSA,Dental Health,17,TX,Designated,06/07/1979,,,Geographic Population,37.9,,
Yoakum County,6487647881,High Needs Geographic HPSA,Dental Health,10,TX,Designated,10/08/1981,,,Geographic Population,10.8,,
Zapata County,6484420910,High Needs Geographic HPSA,Dental Health,21,TX,Designated,06/14/1978,,,Geographic Population,36.4,,
Zavala County,6487646667,High Needs Geographic HPSA,Dental Health,19,TX,Designated,01/23/1990,,,Geographic Population,32.3,,
Daggett County,6499644393,High Needs Geographic HPSA,Dental Health,2,UT,Designated,05/24/1978,,,Geographic Population,9.6,,
Eureka/West Juab,6499994958,High Needs Geographic HPSA,Dental Health,7,UT,Withdrawn,09/21/2010,12/16/2013,,Geographic Population,,,
Hanksville Service Area,6498833903,High Needs Geographic HPSA,Dental Health,11,UT,Designated,06/04/2014,,,Geographic Population,35.9,,
Piute County,6494749583,High Needs Geographic HPSA,Dental Health,14,UT,Designated,05/24/1978,,,Geographic Population,28,,
San Juan,649037,High Needs Geographic HPSA,Dental Health,0,UT,Withdrawn,03/07/1997,05/31/2012,,Geographic Population,,,
Thompson Springs/Uintah/Ouray Service Area,6493900081,High Needs Geographic HPSA,Dental Health,11,UT,Designated,03/24/2014,,,Geographic Population,33.7,,
Accomack/Northampton,6519995120,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,02/16/1995,02/09/2012,,Geographic Population,,,
Amelia County,6512289771,High Needs Geographic HPSA,Dental Health,4,VA,Designated,05/17/2012,,,Geographic Population,9.5,,
Amherst,651009,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,12/20/1984,03/02/2012,,Geographic Population,,,
Appomattox,651011,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,05/11/2001,02/06/2012,,Geographic Population,,,
Bath County,6515919955,High Needs Geographic HPSA,Dental Health,5,VA,Designated,06/07/1978,,,Geographic Population,9.3,,
Bedford County and Bedford City,6514385510,High Needs Geographic HPSA,Dental Health,13,VA,Designated,12/21/2016,,,Geographic Population,10.1,,
Brunswick,651025,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,06/07/1978,02/06/2012,,Geographic Population,,,
Buchanan,651027,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,09/17/1979,02/06/2012,,Geographic Population,,,
Buckingham,651029,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,01/25/2001,03/02/2012,,Geographic Population,,,
Charlotte,651037,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,06/07/1978,02/07/2012,,Geographic Population,,,
Craig County,6519091529,High Needs Geographic HPSA,Dental Health,13,VA,Designated,09/17/1979,,,Geographic Population,10.4,,
Cumberland,651049,High Needs Geographic HPSA,Dental Health,0,VA,Withdrawn,09/27/2001,03/02/2012,,Geographic Population,,,
